Episode,Reward,Episode Steps,Average Rollout Steps,Reward Std
674,6.458165817,107,100.84375,0.727235405
675,6.641628659,109,157.40625,6.220362387
676,6.600507428,103,107.75,6.197152549
677,6.655776821,106,103.71875,3.841642705
678,6.589070007,107,104.65625,0.60999888
679,6.486407681,111,103.4375,0.795365879
680,6.941667709,112,149.78125,5.462474446
681,6.323648644,104,100.25,0.658595444
682,6.354095097,112,103.59375,0.541231723
683,7.023158817,114,102.125,3.892810379
684,6.379977758,106,102.71875,5.384904521
685,6.624928971,107,97.71875,0.999469765
686,6.500848624,99,100.6875,0.738149046
687,6.314321889,94,99.625,0.862630775
688,6.491626386,104,104.78125,3.999372097
689,6.592579577,107,104.71875,6.704472102
690,6.062408703,93,100.4375,4.645731116
691,6.104892172,90,97.21875,4.790345596
692,6.050920007,92,95.65625,0.561610618
693,6.313404766,96,96.09375,3.23683916
694,5.813732471,88,149.875,5.806417693
695,6.095044931,93,98.84375,0.714580256
696,6.336766918,97,99.125,6.89244662
697,6.214482714,90,100.0625,3.115508316
698,6.175527336,92,142.8125,9.315661467
699,6.353682408,102,91.90625,0.959108849
700,6.445902314,103,100.84375,4.233018378
701,6.26823536,100,141.1875,12.09904735
702,6.320443557,96,94.96875,0.881092615
703,6.230188811,100,95.28125,0.990996039
704,6.63868189,100,94.6875,5.101072018
705,6.659294495,99,98,0.606421695
706,6.504812958,100,94.625,1.089946868
707,6.25948463,98,145.8125,6.755859945
708,6.788410385,102,144.625,10.06907057
709,6.265739851,94,99.46875,0.809241443
710,5.943750235,93,99.125,4.133819571
711,6.163642185,95,98.59375,0.935042513
712,6.016635046,95,100.25,0.647691428
713,6.200028717,96,146.78125,6.771935333
714,6.208132462,95,102.3125,0.627562408
715,6.282529581,100,149.40625,10.13802469
716,6.243478026,95,107.3125,9.217468801
717,6.239009643,96,101.4375,0.956021692
718,6.410787307,101,103.375,4.89247027
719,6.197642901,94,102.59375,4.015001991
720,6.173793844,101,99.90625,0.574893754
721,6.120863716,100,155.0625,14.16529662
722,6.228217397,96,98.0625,6.343856027
723,6.499275715,102,101.625,7.790856361
724,5.913759688,91,105.40625,4.952151051
725,5.979784095,92,93.4375,3.333432163
726,6.201322901,101,99.09375,3.460303098
727,6.078877517,96,97.71875,4.046833809
728,5.996991106,91,103.21875,3.579497091
729,6.082490262,96,94.9375,0.702301338
730,6.012257031,99,100.75,4.869271096
731,6.050621051,98,100.3125,0.780467109
732,6.058445905,99,101.90625,3.934481708
733,6.523153853,107,102.6875,7.196218159
734,6.119470283,103,146.875,10.87912776
735,6.032637349,98,98.40625,3.612267314
736,5.858333642,89,98.03125,4.221864919
737,6.271301816,100,94.0625,0.767202271
738,6.232451886,100,99.84375,3.952534673
739,6.251322806,102,96.4375,0.891457473
740,6.114062014,97,101.1875,3.783018069
741,6.611969311,102,99.34375,4.857136777
742,6.249602031,101,99.15625,0.704681958
743,6.274826438,104,100.71875,4.894456558
744,6.387207074,106,100.96875,5.869636677
745,6.240874202,98,100,4.464706132
746,6.264681867,98,105.96875,5.508266233
747,6.260854255,99,98.1875,4.473332184
748,6.171504489,99,101.0625,0.9443697
749,6.273389799,101,101.09375,6.003942344
750,5.98100442,95,98.375,4.060690457
751,6.089260987,95,99.125,4.051045514
752,6.16468824,93,97.09375,0.78378049
753,6.396400281,99,95.25,3.769826771
754,6.495187263,99,98.9375,3.722136817
755,6.961728809,107,95.75,0.631168708
756,6.55390992,100,97.15625,0.84438816
757,6.579248633,96,100.625,3.442087255
758,6.551956717,106,99,0.742360775
759,6.374955353,100,151.84375,7.478711706
760,6.083546167,97,147.71875,6.981381921
761,6.230265416,92,104.03125,6.833641309
762,5.993645096,94,147.875,9.788782093
763,5.919805185,95,96.1875,3.556600404
764,6.050911283,97,94.84375,1.158312815
765,5.964001925,94,148.46875,12.41146337
766,6.395336515,98,98.5625,0.749326695
767,6.122791136,96,144.75,9.308611132
768,6.537673422,111,98.15625,0.837067349
769,6.513892568,105,104.65625,0.564295701
770,6.35435755,103,145.1875,12.10414823
771,6.147520986,96,98.71875,3.636319507
772,6.422125602,97,98.03125,0.651014004
773,6.5592974,99,96.09375,3.859342896
774,6.752125242,103,98.4375,3.285242329
775,6.385428109,97,102.5625,4.122429325
776,6.221791477,101,93.53125,0.730089287
777,6.331450795,102,102.5,4.34712986
778,6.946717248,109,98.1875,0.877620413
779,6.653448982,102,243,18.85257042
780,6.63102604,102,103.15625,5.393777335
781,6.859918706,108,99.40625,0.822928985
782,6.864694634,102,104.71875,0.742199211
783,6.768119913,102,101.5,0.922653952
784,6.864559626,112,151.25,11.77645991
785,6.904366915,107,105.75,0.721545356
786,7.174156267,125,105.46875,0.75000298
787,6.542508033,108,198.0625,15.27870595
788,6.715426146,109,113.5625,5.675347091
789,6.85238512,110,104.53125,0.575819751
790,6.462666262,104,101.9375,0.896760527
791,6.55776458,110,106.40625,5.803061978
792,7.015904944,110,112.71875,4.281147812
793,6.838554972,107,105.3125,7.74731521
794,6.790760477,108,104.8125,7.117924115
795,6.794280927,107,110.625,3.748228337
796,6.487813622,102,196.96875,10.57421384
797,5.994762218,97,99.28125,0.669450871
798,6.343139484,95,101.3125,3.469707237
799,5.759616529,91,98.8125,3.037721878
800,5.945445702,98,101.40625,0.632001219
801,6.050421816,97,102,3.798939152
802,6.095014561,96,104.59375,0.638524563
803,6.390125834,97,100.09375,3.311616067
804,6.175665191,107,102.34375,0.690875993
805,6.450830454,107,151.3125,9.333426162
806,6.047541125,104,101.3125,0.596937411
807,6.262108851,102,103,4.403184015
808,5.888530724,102,106.15625,5.585476686
809,6.080359426,107,105.6875,3.897586825
810,5.943345896,102,110.53125,5.355012592
811,5.683173856,86,99.625,3.618289408
812,6.03596681,101,96.28125,0.745413023
813,5.94674154,102,98.1875,0.680587996
814,5.978884872,102,147.3125,10.04348893
815,6.117245075,103,102.9375,0.536078079
816,6.056390705,100,100.625,3.907655228
817,6.446510092,105,101.875,0.624952863
818,6.283453853,107,104.53125,3.692614708
819,6.065540197,101,102.09375,3.842157082
820,5.889152843,91,104,3.625750549
821,6.11477854,95,94.15625,4.882283601
822,6.132438157,93,101.59375,4.361371835
823,6.022885726,96,96.21875,0.718438292
824,6.464707313,97,146.5,10.91225857
825,6.342059915,101,144.9375,7.129842214
826,6.373421031,105,96.8125,3.451073313
827,6.246022895,99,96.21875,0.805162009
828,6.59505577,102,102.3125,3.405118796
829,6.674037506,99,100.0625,0.786913105
830,6.073697437,94,153.28125,12.60994286
831,6.310386018,104,104.25,0.564988945
832,6.313298224,106,105.9375,0.643942785
833,6.591389405,107,108.8125,3.840039282
834,6.478379123,108,201.03125,13.3491783
835,6.118208891,103,101.53125,0.649297447
836,6.284614365,105,103,0.732807931
837,6.496236405,103,147.40625,6.932252285
838,6.536593357,102,102.09375,3.631605886
839,6.313108966,105,102.5,3.737968045
840,6.711988037,94,102.53125,6.555781147
841,6.723631512,101,99.84375,0.763474122
842,6.635752037,104,148.5,6.113416539
843,7.162473965,122,102.34375,0.816271703
844,7.544448839,125,105.03125,5.97312945
845,7.629784633,128,150.9375,10.61529554
846,7.305955852,116,95.875,3.179897546
847,7.161435238,109,97,3.841744631
848,7.385059401,115,103.5625,4.200863675
849,6.786907811,107,100.40625,5.651564286
850,6.891964202,101,97.0625,1.025163103
851,7.078197168,112,105.875,3.348069774
852,7.019418799,113,152.5,11.63969545
853,6.744402842,110,146.75,7.785071217
854,6.386013011,101,101.75,0.916728005
855,6.689656776,106,109.75,4.300280225
856,6.195891983,107,117,5.75962365
857,6.587849771,94,107.40625,5.246938152
858,6.435389473,99,102.21875,3.892349671
859,6.409400571,95,149.96875,8.57886232
860,6.481798572,103,103.65625,0.732789078
861,6.075228187,109,148.21875,15.46983026
862,6.483653595,107,100.625,3.23022953
863,6.377464428,104,150.09375,11.34063435
864,6.112355032,98,106.15625,4.135011982
865,6.242337676,96,104.125,3.503358923
866,6.578288944,98,106.96875,5.399066688
867,6.280970928,96,97.0625,0.783979923
868,6.353278065,101,97.84375,0.873827859
869,6.560008144,105,105.53125,5.954492099
870,6.402757124,100,98.25,3.615523065
871,6.390336629,104,105.59375,3.811514091
872,6.513425088,96,148.03125,9.186362125
873,6.324473067,105,105.5,3.77447419
874,6.046512241,94,104.46875,3.841611921
875,5.772484835,101,103.1875,4.925195203
876,6.52238834,107,105.96875,4.003212659
877,6.041967824,98,99.75,0.960742621
878,6.57254989,95,106.1875,3.719498018
879,6.304168218,97,101.375,0.691534427
880,6.278888629,100,102.71875,3.790931908
881,6.647448366,102,101.875,0.621431506
882,6.398806798,105,110.28125,3.850952821
883,6.53743813,105,155.09375,13.67732017
884,6.557414477,103,102.1875,3.79533663
885,6.080746583,99,103.5,0.69062452
886,6.790429918,111,108.875,0.611193877
887,6.590428247,105,106.625,5.101681728
888,6.392515698,110,105.59375,3.409005345
889,6.476419016,96,104.71875,4.157102921
890,6.777915854,103,98.9375,0.747929571
891,6.442192524,99,151.8125,4.966375325
892,6.181414827,97,101.875,0.799572417
893,6.571663756,101,102.84375,3.650739493
894,6.401274069,97,103.78125,0.630193963
895,6.719595461,112,152.84375,6.650651059
896,6.705767977,105,155.3125,9.766505458
897,6.368070387,100,144.65625,6.620492749
898,6.751399548,114,100.375,5.100418549
899,6.851803537,114,97.1875,0.597586544
900,6.573405714,102,109.65625,6.632417912
901,6.316858412,101,100.21875,4.03895967
902,6.38944287,106,103.4375,4.7830724
903,6.585336015,106,95,1.021851205
904,6.159741374,104,99.34375,0.82396806
905,6.216968506,102,106.75,0.788331264
906,6.602965338,110,146.53125,5.876950691
907,6.496746967,106,100.75,0.735403547
908,6.121563337,98,148.0625,12.10153782
909,6.12852733,96,106.375,0.891799191
910,6.241123648,101,103.78125,5.042076879
911,6.518630372,102,107.21875,0.632894594
912,6.418871335,105,108.96875,3.227926014
913,6.058556065,94,104.875,4.788100594
914,6.435129982,101,148.09375,4.463806296
915,6.666630563,105,101.4375,0.735385155
916,7.110811195,107,99.34375,4.440038538
917,6.850483446,104,100.40625,3.661762241
918,6.323690769,99,98.53125,0.785870103
919,6.605496391,101,102.4375,3.304145915
920,6.434006175,104,100.375,3.529506152
921,6.562321623,98,101.53125,3.459311172
922,6.824391137,103,98.6875,0.892393533
923,6.628628297,103,198.28125,6.731002492
924,6.551660034,99,101.84375,0.674849157
925,6.73955728,116,151.46875,12.79307766
926,6.482879396,104,153.375,12.20812397
927,6.518682793,101,103.75,5.321568641
928,6.573861572,103,109.6875,4.014725401
929,6.928470396,111,102.34375,0.786651255
930,6.905503017,102,107.4375,5.468073872
931,6.406843566,100,196.15625,8.904789479
932,6.822569612,107,101.1875,0.728280296
933,6.227166203,102,102.40625,3.272147889
934,7.057648889,109,102.03125,0.791838955
935,6.908889245,114,148.6875,3.813787666
936,7.451368834,115,104,0.759900595
937,7.300258551,117,202.96875,14.0231655
938,7.135826211,111,102.25,5.768956667
939,7.308217313,116,105.3125,3.927534887
940,6.845773374,100,103.25,6.189630163
941,6.501787053,94,97.5,5.559605632
942,6.595086975,94,98.25,4.018065879
943,7.309727161,113,92.75,0.824589154
944,7.442622112,114,102.40625,0.775368228
945,7.338727898,110,157.3125,6.200559794
946,7.386724667,116,102.34375,0.816578373
947,7.316990657,113,98.9375,0.668552484
948,7.144798201,103,153,8.490910055
949,6.359455905,94,95.8125,3.732907141
950,6.35058578,93,97.78125,4.722069313
951,6.653583364,100,93.6875,0.919029106
952,6.65282882,96,99.375,4.040748268
953,6.546472831,94,147.65625,7.970709836
954,6.930523625,103,92.75,0.820004448
955,6.916094561,101,145.75,4.109526065
956,6.744568319,101,95.09375,3.842492126
957,6.798706538,105,96.125,0.808959182
958,6.677156683,100,97.71875,0.788954813
959,7.086599744,109,99.15625,0.841004506
960,6.952545389,107,149.71875,5.55257003
961,7.050708995,113,106.53125,5.120217626
962,6.888810492,106,101.875,3.946372671
963,6.660315304,103,100.96875,6.122010973
964,6.349933804,101,104.375,6.54971378
965,6.604408452,103,98.1875,0.620977049
966,6.543858245,101,99.5625,4.040641639
967,6.747380711,104,109.71875,0.872720346
968,6.653341054,108,104.75,0.711076241
969,6.412441697,107,103.5,3.828222388
970,6.334007701,111,105.75,3.956522048
971,6.427186411,111,108.5,6.768433718
972,6.305674384,107,149.875,9.559947818
973,6.482607393,106,104.40625,3.743206574
974,6.250664557,108,150.09375,11.27351232
975,5.939825689,101,101.28125,3.655788301
976,6.235461248,105,99.25,0.650953583
977,6.09031799,105,102.15625,5.727912278
978,5.898037729,100,99.5625,4.040734443
979,6.731844921,103,101.34375,0.76105914
980,6.634241997,101,97.5625,7.572073701
981,6.446454349,95,97.9375,4.273780353
982,6.662063779,108,93.1875,0.769073273
983,6.746680986,113,102.84375,0.605490276
984,6.25599377,107,100.21875,0.837427555
985,7.021622031,113,103.21875,7.119538474
986,6.987885001,109,101.875,5.672952181
987,6.423666227,102,99.15625,0.792481
988,6.303560522,103,99.21875,0.493641951
989,6.656180858,106,102.40625,3.520414428
990,6.57575354,103,99.9375,3.708184459
991,6.506083406,102,100.1875,0.562863674
992,6.669465138,102,150.6875,8.298251567
993,6.936721653,110,100.71875,0.709655726
994,6.634200637,102,148.3125,6.418930132
995,6.843982962,100,102.5,3.742561528
996,6.677856448,100,96.875,0.706577944
997,6.932407581,112,102.1875,5.506676582
998,6.705767047,100,98.125,0.972139643
999,6.632004709,104,105,0.542645436
1000,6.742327578,99,101.875,0.946221866
1001,6.767496541,105,108.1875,3.765928747
1002,7.313765122,111,102.875,0.668013045
1003,7.240383464,116,107.65625,3.947085146
1004,6.802581505,110,107.78125,4.487354221
1005,6.711670834,108,104.5625,0.679014756
1006,6.78181652,102,111.15625,4.180385559
1007,6.55196015,103,106.0625,4.131861531
1008,6.82480232,107,108,0.915088092
1009,6.957897219,106,114.8125,7.774573383
1010,7.276473757,112,108.96875,0.61820208
1011,7.307401723,111,153.15625,9.688313355
1012,7.628094345,120,98.75,0.784023044
1013,7.219208149,117,112.65625,4.231064388
1014,7.194146979,114,109.28125,5.302713621
1015,7.57840546,110,105.625,4.360108885
1016,7.704671436,124,105.25,5.312966682
1017,7.406122811,108,105.1875,5.497121191
1018,6.793502604,269,105.5625,0.900868727
1019,8.032343384,137,114.65625,5.803543885
1020,7.690458285,112,207.03125,10.69220414
1021,7.404660414,108,103.0625,4.256686549
1022,7.524819203,125,245.375,21.12620773
1023,7.502450556,114,104.40625,5.753383016
1024,7.734227827,114,101.90625,0.945607129
1025,7.132326128,99,107.25,6.099589267
1026,7.147774395,100,107.65625,4.076030473
1027,7.460810231,110,146.78125,7.462554597
1028,7.131557718,104,102.65625,3.539195735
1029,7.049906732,106,98.3125,3.830965146
1030,7.366202697,107,96.59375,0.929070733
1031,7.319468021,109,157.28125,7.467731557
1032,7.11682106,110,103.25,4.140557331
1033,7.433496638,112,103.8125,5.261433347
1034,7.254788742,108,145.46875,6.83043998
1035,7.121636832,108,102,0.72225125
1036,6.888641419,104,107.6875,6.485060497
1037,7.049474355,108,103.03125,0.816089202
1038,6.843145573,104,105.09375,4.512073686
1039,6.875219114,110,102.15625,4.024090891
1040,6.799427983,112,100.34375,3.964202254
1041,6.840101358,110,198.375,15.84508424
1042,6.920381594,108,106.09375,5.635682816
1043,6.972944288,106,104.28125,4.429516239
1044,7.054753116,101,149.84375,9.603469232
1045,7.410116079,110,99.9375,1.002969364
1046,7.257458615,107,111.75,4.240369937
1047,7.087393194,106,102.625,0.867770978
1048,7.230502894,107,156.46875,8.695023489
1049,6.97061449,106,108.5625,0.756164098
1050,6.950257989,109,102.90625,3.673224327
1051,7.187106122,108,104.5625,4.797790012
1052,7.155810253,109,101.96875,0.770423611
1053,6.817894042,108,109,6.079256818
1054,6.926013218,107,149.21875,6.627855663
1055,6.597077065,105,98.375,0.805334636
1056,6.790772955,107,151.1875,6.983804426
1057,6.8007769,106,102.875,6.813365414
1058,7.028093876,110,105.90625,0.941869313
1059,7.435824458,115,103.1875,0.730352184
1060,7.488376253,117,107.71875,3.861279372
1061,7.548887211,115,110.78125,5.897162186
1062,7.315948504,108,100.65625,6.038632458
1063,7.283887854,109,103.8125,1.025061439
1064,7.165382868,110,113.28125,6.102318468
1065,7.142498067,103,111.6875,6.213071226
1066,7.188667178,101,110.15625,4.75354954
1067,7.197663223,105,103.46875,4.109016341
1068,7.371487835,110,104.21875,4.588946751
1069,7.151368736,104,100.0625,4.471725089
1070,7.070318616,102,149.09375,6.426283557
1071,7.373663475,109,97.40625,1.120134609
1072,7.333406281,105,107.125,7.372581038
1073,6.979271359,96,146.71875,10.40220291
1074,7.558425627,112,96.875,0.937794823
1075,7.595455473,119,102.40625,0.855305096
1076,7.748290901,113,104.71875,4.279131543
1077,7.661888798,120,111.03125,7.410410695
1078,7.997611001,130,107.59375,4.366517424
1079,7.697496972,114,102.125,6.138315965
1080,7.146090025,101,104.34375,4.854891646
1081,7.046920003,99,97.75,4.184815274
1082,7.349169233,110,98.40625,0.937996277
1083,7.644091925,115,104.40625,0.949447706
1084,7.805324835,121,106.53125,0.885196085
1085,7.720972598,116,117.71875,7.298884595
1086,7.636339778,113,104.84375,5.889666508
1087,7.781772467,119,106.625,1.106509605
1088,8.036950747,147,149.96875,14.15532427
1089,7.626547949,118,112.125,1.228765181
1090,7.729836477,117,118.78125,8.541668043
1091,7.41888609,112,112.25,7.107767557
1092,7.624457341,106,99.03125,0.907625244
1093,7.477791176,109,151.34375,8.728919049
1094,7.268506175,106,103.53125,6.433392245
1095,7.397462369,105,100.125,1.050961872
1096,7.92161724,107,104.71875,6.07650462
1097,7.261104592,104,145.90625,10.95297954
1098,7.345318319,106,101.40625,1.027718821
1099,7.747202932,112,111.28125,1.213011793
1100,7.502824311,106,138.71875,8.208501822
1101,7.438992199,108,104.53125,4.221434242
1102,7.938723093,116,105.90625,0.746275665
1103,7.821047242,117,104.84375,0.938554872
1104,7.79537854,112,155.0625,9.234045767
1105,7.451920563,105,107.90625,6.473636574
1106,7.541113968,113,101,0.845349558
1107,7.685752333,112,104.8125,4.398038745
1108,7.739025626,117,101.6875,1.365124409
1109,7.703734726,120,116.375,4.785691171
1110,7.735744044,116,113.21875,0.940242428
1111,7.585870118,108,119.15625,6.359796359
1112,7.47091853,102,149.21875,9.020220905
1113,7.644144924,112,118.65625,1.309192808
1114,7.675624189,105,205.96875,12.25599507
1115,7.695919383,113,98.90625,1.044363554
1116,7.791986288,108,101.8125,4.856705351
1117,7.675375954,108,101.1875,4.195960301
1118,7.488786313,104,103.25,5.191462384
1119,7.645502004,107,97.03125,1.071047249
1120,7.458000869,109,96.28125,1.269628538
1121,7.712423934,113,98.78125,0.980232835
1122,7.817394346,122,109.875,4.651399943
1123,7.723000709,125,107.03125,1.017165469
1124,7.568629419,114,161.40625,9.558944976
1125,7.824893499,116,110.90625,4.664175099
1126,7.872132951,121,111.5,6.741435509
1127,7.449191253,107,104.40625,5.323776048
1128,7.217097331,101,102.8125,4.84211897
1129,7.448490813,108,95.6875,1.157161089
1130,7.192788597,105,103.84375,4.554618204
1131,7.458854694,104,112.25,1.04628449
1132,7.638970946,106,108.09375,4.668709469
1133,7.506406117,106,158.90625,6.810500457
1134,6.973318826,102,100.5625,4.281836976
1135,7.118830002,104,98.6875,1.017382399
1136,6.887600248,99,153.53125,8.373810046
1137,7.261107593,97,100.71875,0.846695583
1138,7.154566129,101,145.0625,7.262583013
1139,7.551079267,104,95.03125,1.140341584
1140,7.583629198,105,105.78125,4.211716054
1141,7.488643491,111,97.03125,0.953332135
1142,7.858368317,112,104.78125,0.946195719
1143,7.82061247,113,108.71875,4.8349592
1144,8.007105084,118,106.34375,1.233932279
1145,7.785627025,117,105.25,0.996068365
1146,7.671712211,107,112.25,6.566617
1147,7.914248679,105,109.03125,8.343584698
1148,7.46854602,104,150.5,8.343380535
1149,7.368852594,102,107.3125,7.065854911
1150,7.550135264,101,93.59375,1.24183977
1151,7.568500706,108,95.5,0.937928972
1152,7.716250906,108,110.78125,4.912101333
1153,7.467852962,103,99.78125,4.545115444
1154,7.823578798,109,98.0625,3.532476302
1155,8.206120836,119,99.59375,1.018736298
1156,7.963413695,108,112.78125,7.19263453
1157,7.453708129,104,151.1875,9.247959517
1158,7.529445028,104,96.46875,1.22239112
1159,7.5778626,103,96.96875,1.080370052
1160,7.667884102,105,110.65625,7.085172588
1161,7.424188356,101,147.75,7.13862506
1162,7.434143387,99,94.9375,4.524702151
1163,7.258542847,105,99.625,1.18946544
1164,7.342287776,102,98.65625,4.880796582
1165,7.330169964,103,101.90625,4.431146393
1166,7.247231817,99,106.21875,6.892968322
1167,7.430847154,100,100.0625,1.064051392
1168,7.510956903,105,96.75,1.095606666
1169,7.339741483,100,108.78125,6.963913306
1170,7.602851638,106,100.9375,0.754632721
1171,7.488843019,101,195,14.96936344
1172,7.579016142,105,99.34375,0.980899523
1173,7.474094737,99,102.75,6.602555322
1174,7.509360146,100,101.28125,4.6332608
1175,6.89846013,91,150.375,9.821555708
1176,6.798551704,94,104.5,5.085315501
1177,6.979678615,94,106.4375,4.41630942
1178,6.917205154,93,104.28125,4.722192418
1179,7.092062779,94,95.71875,5.21144085
1180,6.916982464,92,93.5,1.06214902
1181,7.979077402,100,99.6875,1.026252809
1182,7.597274854,104,99.46875,4.214480475
1183,7.754079124,103,105.375,4.524410006
1184,7.526777619,100,150.28125,8.02434589
1185,7.951286345,110,100.65625,0.951884755
1186,8.000719822,110,146.875,7.832744933
1187,8.399565625,122,100,1.177334973
1188,7.670810815,109,107.875,4.650358078
1189,7.616986497,107,104.375,1.025525879
1190,7.818097095,111,108.125,0.778349871
1191,7.750285042,106,166.4375,8.501306564
1192,7.900595972,110,119.28125,7.283306142
1193,7.846545041,103,106.90625,7.447649122
1194,8.004580165,111,108.0625,1.336328276
1195,7.753954137,109,154.625,10.8220017
1196,8.463112671,123,102.28125,0.979579143
1197,8.393251627,126,111.65625,1.038319554
1198,8.385388941,145,112.8125,1.035933592
1199,8.522011619,122,275.8125,15.01290599
1200,8.256953619,114,171.625,9.420208283
1201,8.367512047,115,114.78125,4.517360453
1202,8.132767689,110,301.5625,14.57448602
1203,7.792407995,107,155.0625,10.02783896
1204,7.529714179,98,199.125,10.74544369
1205,7.544122182,97,99.8125,0.990563117
1206,8.084551966,103,102.125,1.261315421
1207,7.710163018,101,125,5.790076407
1208,8.11061871,107,151.65625,7.485364394
1209,7.853433178,101,155.59375,9.670251301
1210,7.554298362,100,104.03125,3.758219483
1211,8.357780035,111,103.6875,1.251056374
1212,8.419863295,114,113.28125,0.913594576
1213,8.600965043,112,112.03125,4.639528922
1214,8.185598587,111,118.3125,4.883625997
1215,7.948301868,105,163.1875,14.15832383
1216,8.173409382,108,156.46875,7.635640643
1217,8.464718956,126,108.59375,0.899196106
1218,8.530251769,120,114.28125,0.948122937
1219,8.678947145,115,119.4375,0.894827439
1220,8.545136081,124,205.53125,10.38734261
1221,7.901368959,103,118.375,6.948150978
1222,8.098485254,109,120.59375,7.092311246
1223,7.945578508,105,111.40625,1.200807212
1224,8.133450798,108,172.53125,7.222726484
1225,7.965828435,106,115.59375,6.67004359
1226,7.94713616,102,109.84375,8.343427851
1227,7.424110493,97,116.71875,6.201781883
1228,7.952720946,108,103.375,1.08533748
1229,7.645129645,104,113.75,8.135453962
1230,7.742146005,104,108.71875,5.286582901
1231,7.842593373,104,105.625,1.103032194
1232,7.803404281,108,111.96875,0.963769992
1233,8.048092487,108,117.1875,5.631062009
1234,8.196241894,113,113.59375,4.536299774
1235,8.213564367,112,112.65625,4.695927209
1236,8.276927377,114,125.59375,9.108854594
1237,8.207621426,113,111.625,5.508237439
1238,7.890122087,108,157.21875,8.990818542
1239,7.992923691,113,107.40625,1.027964366
1240,8.064494227,109,216.90625,12.256935
1241,8.079606382,114,178.21875,8.033532831
1242,7.873155375,107,115.625,4.62197822
1243,8.4448186,111,119.71875,5.003013285
1244,8.120152069,108,114.9375,6.53716265
1245,7.698772072,101,112.125,5.057833365
1246,8.133422569,107,104.3125,1.177548865
1247,8.109520916,107,107.4375,0.708184901
1248,7.935267712,107,111.03125,0.773262714
1249,7.531697338,102,113.8125,8.157099008
1250,7.56381191,100,111.625,5.33353262
1251,7.578131011,100,103.25,0.755065611
1252,7.570834631,103,108.71875,1.028188118
1253,7.539063895,103,118.75,7.667140686
1254,7.804792333,103,156.9375,8.7138631
1255,7.612955083,100,160.65625,10.52876976
1256,7.994113025,107,108.40625,0.862727146
1257,7.831937471,106,115.71875,9.025147481
1258,7.819540032,108,115.84375,6.553863693
1259,8.277814206,110,104.8125,6.610212625
1260,8.084191813,106,114.375,5.389573228
1261,7.876057061,101,102.34375,4.586557532
1262,7.889443983,103,154.5,7.242299133
1263,8.53366475,111,100.9375,1.080914545
1264,8.182909989,111,109.625,5.068435554
1265,7.71440018,101,131.71875,6.285044444
1266,7.930121674,108,109.25,6.198351282
1267,7.962088133,107,105.3125,5.087368672
1268,8.004907739,109,99.03125,4.757796748
1269,7.434678439,99,103.5,4.652195872
1270,7.542146421,102,98.65625,0.910134862
1271,7.510442361,104,102.09375,1.010001898
1272,8.0130732,108,104.75,0.843589704
1273,7.78730405,106,112.5625,8.869847868
1274,7.947706583,109,105.9375,0.919012672
1275,7.609145061,101,109.40625,6.40822258
1276,7.822080945,108,117.53125,6.804200564
1277,7.762204079,104,159.8125,8.922290533
1278,7.603500088,99,107.96875,5.683459307
1279,7.944018276,105,101.46875,0.781517188
1280,7.536806886,103,101.875,1.048934266
1281,8.126236355,109,105.1875,1.019900846
1282,7.614980761,101,107.4375,4.699178114
1283,7.76580476,104,154.0625,7.516149942
1284,7.780212074,104,100.9375,4.847155556
1285,7.76242482,104,105.5625,4.783204291
1286,7.589441902,102,108.53125,5.010748339
1287,7.710109642,100,97.375,1.102358029
1288,7.533923224,103,108.03125,0.699555259
1289,7.960358814,107,101.40625,0.801055155
1290,8.029724431,109,107.78125,6.229162034
1291,8.395584212,111,111.25,5.885030402
1292,8.323329799,111,111.03125,0.998748122
1293,8.577125104,115,113.625,0.774142157
1294,8.48974852,115,118.375,4.579719974
1295,8.473258864,112,119.21875,1.116313472
1296,8.578870905,119,119.65625,0.938889955
1297,8.770098861,118,122.03125,4.350655584
1298,8.807466368,120,174.84375,11.87738829
1299,8.569999152,117,206.84375,15.24533409
1300,8.560673722,116,111.8125,5.617911818
1301,8.435272937,109,158.8125,7.474507054
1302,8.600127182,115,119.84375,1.5231746
1303,8.437640815,115,159.875,7.26330651
1304,7.707469177,105,149.46875,7.352479805
1305,7.753211683,102,149.125,6.592355968
1306,7.818978903,104,99.9375,0.931181717
1307,7.806527981,106,109.03125,0.731104006
1308,8.570869177,113,109.46875,1.049742535
1309,8.360853076,110,109.875,1.254196852
1310,8.344251009,113,112.1875,0.931565194
1311,8.682360449,119,125.40625,7.084570366
1312,8.289939922,111,161,7.805342154
1313,8.387516219,113,110.71875,0.73044918
1314,8.565488035,110,123.25,0.94557376
1315,8.55412767,115,129,9.167144997
1316,8.481143093,112,119.5,6.163663325
1317,8.698242409,114,166.75,9.084413304
1318,8.360350726,112,109.4375,4.290980533
1319,8.49025676,109,117.4375,4.626655174
1320,8.662485472,113,114.3125,7.018174984
1321,8.949073543,115,111.25,0.950397006
1322,8.732934824,112,157.75,7.560033368
1323,8.720464659,111,115.21875,4.502522407
1324,8.375969782,111,155.03125,8.756745307
1325,8.667856833,112,109.6875,0.9157921
1326,8.593451906,109,113.84375,7.782187784
1327,8.691648763,114,105.71875,1.253333734
1328,8.491722271,108,119.28125,8.430709606
1329,8.675160355,113,110.8125,1.143288901
1330,8.90792321,108,115.8125,6.8173611
1331,8.998248607,110,117.09375,4.980267747
1332,8.694639416,112,110.71875,6.291709843
1333,9.166344419,117,114.1875,0.756893507
