Episode,Reward,Episode Steps,Average Rollout Steps,Reward Std
662,6.843599701,110,330.8125,10.87118766
663,6.757706471,114,329.03125,9.947266711
664,7.056268121,115,343,10.4037988
665,6.936990235,118,471.59375,10.11147398
666,6.753347124,116,245.59375,10.96438639
667,7.06955742,115,239.34375,9.980347373
668,7.286609897,125,274.375,7.576307271
669,6.669731124,110,330.53125,9.535497714
670,6.645439971,110,467.46875,9.429578044
671,7.172363239,113,276.46875,9.144918828
672,7.274091736,112,373.9375,8.972295242
673,7.118966631,118,418.28125,8.098064479
674,7.256658148,114,513.3125,9.878585035
675,7.008702492,118,417.875,7.881581694
676,6.929668033,119,228.21875,8.631673612
677,7.472378412,126,410.6875,8.812185462
678,7.062548334,116,252.03125,8.310221611
679,7.367017404,119,477.5,11.76567456
680,7.286501504,127,425.25,11.07757571
681,7.246661286,119,383.71875,11.70626653
682,7.335791121,130,327.46875,10.14082657
683,7.023037324,119,281.46875,11.55467087
684,7.238489514,125,277.5625,8.414523468
685,7.294969112,117,287.78125,10.49165144
686,7.622585225,138,509.71875,8.420061642
687,7.112451551,124,378.90625,8.080303049
688,7.046726624,118,277.34375,9.417289399
689,7.260942954,117,281.0625,5.950526882
690,7.355633745,115,334.21875,8.522702108
691,7.123818054,120,473.5,10.01094721
692,7.630572194,152,278.5625,9.785895965
693,7.386289077,124,285.53125,7.107437887
694,7.13621928,121,283.0625,11.32777259
695,6.98984689,118,277.4375,10.80402806
696,7.112099274,118,375.5625,9.577653404
697,7.498740278,131,276.34375,9.295520943
698,7.029555382,122,320.46875,8.44079925
699,7.070914517,124,279.84375,9.314452249
700,7.02915627,128,227.25,9.730310872
701,7.666360328,144,369.03125,7.978312655
702,7.605821746,149,366.59375,9.005155869
703,7.532072286,129,276.0625,8.174121241
704,7.592452732,143,266.15625,8.229509042
705,7.567737931,150,414.09375,8.969446977
706,7.166205121,116,368.28125,9.104599906
707,7.212878449,115,225.96875,6.591753687
708,8.048992106,159,323.28125,9.651473512
709,7.442756524,157,277,7.684299791
710,7.698464371,141,188.6875,8.570388395
711,7.604025002,153,190.25,9.391798424
712,7.755663742,142,282.59375,9.127083111
713,7.516874158,136,422.875,10.03441051
714,7.87433322,141,319.75,9.274623653
715,7.383505214,126,326.46875,7.527110883
716,7.645614867,133,328.34375,10.49186305
717,7.832311125,135,281.875,8.987260796
718,-17.49038069,145,560.59375,9.213902446
719,7.396592722,119,187.375,7.313867905
720,-17.50888347,173,385.96875,10.43419337
721,7.328773288,226,180.59375,7.668122335
722,7.43303215,175,378.90625,10.38018393
723,7.512021249,150,420.28125,10.38308686
724,7.161995626,122,466.15625,9.347488683
725,7.026351163,125,273.03125,8.623712225
726,7.349908065,118,189.15625,9.443702148
727,7.423691149,193,277.4375,6.630708635
728,7.526681532,173,289.09375,9.345966219
729,7.12647384,125,228.84375,10.7575672
730,7.213204012,115,229.4375,8.037140038
731,7.2104897,123,179.84375,6.650640745
732,7.225851266,123,190.1875,9.552687644
733,7.328926174,125,228.15625,10.09657075
734,7.222794316,122,188.78125,7.198596815
735,7.36062763,117,416.21875,8.412787624
736,7.546972253,152,184.5,8.620274453
737,7.264995645,130,422.15625,8.934762828
738,7.274096766,133,412.65625,8.024929656
739,7.304316975,131,326.34375,8.600108568
740,7.106906994,130,280.875,6.815380114
741,7.020625793,126,320.90625,10.30540174
742,7.267476789,117,324.84375,8.706378851
743,7.344694694,128,368.03125,10.55380374
744,7.215314203,135,320.15625,8.722166052
745,7.209572262,121,180.71875,7.272796409
746,7.085115341,123,280.84375,10.9035024
747,7.175975252,119,320.4375,8.487256839
748,7.023765453,120,193.78125,5.776886606
749,7.343467995,126,320.59375,8.147924476
750,7.03509022,121,370.09375,9.644368167
751,7.079499961,125,363.9375,7.209897854
752,7.875988372,138,280.96875,8.987438669
753,7.298910144,116,286.875,7.576130774
754,7.128404958,129,506.09375,12.52671176
755,7.063738394,119,323.3125,12.81773188
756,7.216480357,122,229.28125,9.766979987
757,7.263391297,120,179.125,4.676464365
758,7.201756293,128,422.03125,10.31821963
759,7.204471804,131,324.4375,9.550759317
760,7.215119179,129,198.8125,8.887480931
761,7.119315798,123,281.65625,8.117274493
762,7.217423048,129,279.125,8.761789812
763,7.216743003,120,326.8125,8.890998743
764,7.162631819,122,193.9375,7.543550641
765,7.200820992,129,229.875,8.974145264
766,7.160257823,128,470.375,9.026678446
767,7.207202822,133,513.71875,10.45188876
768,7.270311768,127,512.125,10.71223188
769,7.259726751,134,321.03125,10.84617094
770,7.299727626,130,228.90625,8.660002167
771,7.418159449,128,230.96875,8.141227857
772,7.240407287,128,182.1875,6.645964458
773,7.414907236,129,373.1875,9.547877424
774,7.430799909,128,268.125,9.03017538
775,7.53909302,130,326.28125,7.424313147
776,7.332648151,131,278.0625,8.72571098
777,7.269970867,130,282.75,9.866229292
778,7.466161739,124,326.5,10.02441891
779,7.382524692,126,185.65625,10.65285653
780,7.187059992,131,320.5,7.657341376
781,7.394009011,125,273.75,8.890570002
782,7.401407084,131,138.21875,8.575528408
783,7.466586517,127,280.0625,9.247812063
784,7.455015484,128,189.125,8.267322091
785,7.493484663,125,80.28125,5.512744455
786,7.360672403,128,424.0625,10.32135231
787,7.386328588,136,562.625,10.60205898
788,7.291789824,127,243.0625,6.750876863
789,7.372640149,131,369.46875,8.911327993
790,7.525493785,130,183.84375,7.305340999
791,7.151437261,126,191.5625,8.986987929
792,7.219729858,124,313.90625,7.296653472
793,7.256359607,124,318.3125,8.686264834
794,7.4755618,122,415.59375,8.209671758
795,7.209780469,131,187.78125,8.209432373
796,7.357958009,133,230.34375,8.328370258
797,7.206467555,118,134.4375,8.027264
798,7.423897266,130,284.4375,8.796925283
799,7.148417999,131,317.46875,7.323990511
800,7.132018464,137,371,7.267222675
801,7.126458303,135,227.03125,8.511625272
802,7.243890524,131,176.96875,8.895349779
803,7.183640506,132,92.46875,9.091253372
804,7.281626997,126,226.59375,8.217316785
805,7.414282463,126,365.0625,7.460151158
806,7.313996211,129,274.03125,8.303894089
807,7.229231871,126,416.5625,10.39354418
808,7.381100272,129,276.6875,8.691700127
809,7.419907017,127,234.5,11.46192577
810,7.438777436,139,103.4375,7.570003574
811,7.420626054,126,130.6875,4.141318369
812,7.320024117,130,421.59375,10.76958527
813,7.49019303,128,321.3125,10.22641473
814,7.383175423,133,375.625,12.42127807
815,7.315961562,140,141.34375,7.660501203
816,7.226930579,129,185.625,7.78846547
817,7.458642331,137,332.03125,7.895432625
818,7.678321672,135,328.375,8.204820518
819,7.428400403,140,123.78125,6.551399153
820,7.5776519,136,522.34375,10.2793652
821,7.005258559,124,88.8125,7.542003153
822,7.009372068,129,417.34375,12.81053493
823,7.178433885,124,284.34375,8.953017456
824,7.462541582,134,419.5625,13.68513076
825,7.553578014,135,231.90625,7.68835761
826,7.26310134,131,370.5625,9.17661648
827,7.001458878,129,143.5,9.352724483
828,7.01137455,129,320.59375,6.687647947
829,7.618212422,151,130.78125,7.545010589
830,7.521015094,134,365.875,7.829253663
831,7.570158865,139,283.9375,9.198024489
832,6.998523407,124,231.71875,7.922034617
833,7.151367378,127,331.3125,9.452546399
834,7.485601245,140,232.1875,8.990036514
835,7.584861134,136,279.46875,5.948686793
836,7.502055946,155,91.96875,3.87018631
837,6.895828712,127,559.03125,9.737924057
838,6.990544012,126,227.25,8.887499609
839,7.058919502,128,381.65625,9.864369852
840,7.681534366,138,323.5,7.812641148
841,7.503108623,141,131.1875,7.893628537
842,7.042540121,126,278.59375,9.76130002
843,7.066144759,130,225.21875,6.261971908
844,7.041429912,127,281.375,13.15181698
845,7.111918933,123,180.6875,7.65491691
846,7.602621193,148,312.53125,9.617143786
847,7.05694378,129,418.09375,8.574502683
848,7.002152449,130,275.625,7.889254999
849,7.110319847,125,283.625,9.698410207
850,7.051409956,122,327.5,6.875715297
851,7.132812677,121,314.53125,7.867961366
852,7.043671322,128,264.46875,7.651235861
853,7.128611541,125,364.9375,8.530052456
854,7.046146816,127,180.03125,6.857982484
855,6.998307514,124,371.1875,8.489602419
856,6.868074554,129,327,7.409852966
857,6.950132572,125,467.4375,9.033042918
858,7.121673788,123,367.75,10.44124057
859,7.324019497,196,329.25,10.33148239
860,7.632347713,137,466.15625,9.355350729
861,6.983027941,136,231.6875,8.285960211
862,6.961077282,121,237.09375,9.056900879
863,7.126508716,131,275.4375,11.02086145
864,6.983915719,131,183.84375,8.904839745
865,7.227214733,129,466.25,8.653418241
866,7.198839814,130,376.125,8.968953328
867,7.038770224,129,228.125,7.430080432
868,7.262818394,120,320.25,8.135147154
869,7.131742443,127,183.53125,9.262435036
870,7.032278107,133,512.375,10.21303851
871,7.032824914,125,371.71875,11.61606733
872,7.15215806,121,220.53125,8.647290241
873,7.224199404,121,332.78125,9.949535839
874,7.05482724,127,272.15625,9.31476312
875,7.02214604,124,319.96875,9.129556951
876,7.072168732,122,221.84375,8.063642629
877,7.098329203,120,368.5,9.108302623
878,7.020635239,124,233.71875,5.716883412
879,7.18649375,122,418.875,9.97437229
880,6.997016492,133,331.0625,8.786494792
881,7.064557398,131,230.90625,8.324857257
882,6.996134523,131,315.0625,9.442005543
883,7.243914717,124,235.71875,8.928970477
884,7.21279039,118,186.90625,10.1034303
885,7.300314501,124,366.28125,9.094176268
886,7.219830121,127,236.71875,10.07050981
887,7.057121271,134,137.71875,6.959443641
888,7.037628408,120,227.125,6.534862854
889,7.281167581,123,322.125,6.268268673
890,6.985179033,122,183.9375,5.801605688
891,7.0535475,122,323.53125,9.11436555
892,7.137936023,127,224.8125,6.541164561
893,7.183407161,121,183.78125,9.863797228
894,7.097784973,126,227.53125,6.546097844
895,7.294084835,124,271.1875,5.069761899
896,7.072326311,122,317.75,9.898994465
897,7.076364167,133,176.15625,6.121811179
898,7.188115257,123,420.875,11.00598598
899,7.214406818,128,138.875,7.750013506
900,7.151527159,127,229.875,10.15141974
901,7.061781943,124,182.59375,6.886010461
902,7.058091138,125,183.8125,7.544831963
903,7.152303968,123,128.5625,5.794562966
904,7.042062709,120,464.5,10.08295515
905,7.326792574,119,91.625,6.185853656
906,7.001046499,125,178.53125,7.863566469
907,7.002537339,136,131.25,7.984935447
908,7.157002752,124,471.5,9.381304283
909,6.922417188,135,287.90625,7.42462835
910,7.046759832,129,274.375,6.766032666
911,7.102794636,129,175.53125,7.375257656
912,7.08727636,132,281.8125,10.05378951
913,7.105435138,125,330.375,9.167247573
914,7.042283478,135,414.75,9.441370122
915,7.088247496,134,569.25,10.31716897
916,7.129723746,132,231.15625,8.718198765
917,7.067434753,130,392.15625,8.036475138
918,7.161704442,126,277.84375,9.07770332
919,7.221658398,138,183.09375,8.93391269
920,7.083735211,124,187.5,5.304268112
921,7.043968278,135,426.125,7.508197318
922,7.123578213,134,183.25,9.054936748
923,7.096826354,124,227.46875,9.421519991
924,7.225725898,124,368.6875,9.604636417
925,7.078169277,127,382.28125,8.793181608
926,6.942713756,128,378.5625,7.585216131
927,6.987892807,133,319.84375,7.140468736
928,7.195495535,127,330.875,8.671571849
929,7.267643299,138,227.53125,7.748892697
930,7.017999495,126,280.96875,10.28882088
931,7.137259664,127,224.125,6.502873761
932,6.969555195,131,189.5,8.451257473
933,7.031575327,127,323,11.46200719
934,6.917111813,129,315.8125,7.158875111
935,7.179243138,125,375.25,9.693288349
936,7.066731208,127,321.8125,9.896341714
937,6.965285062,128,228.21875,6.449739706
938,7.033386232,125,230.0625,5.891820862
939,6.985634808,128,370.21875,9.776197464
940,7.109686813,127,138.96875,8.525705142
941,7.237090733,128,370.15625,8.185397477
942,7.074282983,122,269.28125,7.975667697
943,6.948075614,126,221,8.491974783
944,7.149940941,120,267.90625,10.50597293
945,7.200227082,126,277.125,7.635463346
946,7.172494966,128,135.40625,6.927655718
947,7.112763277,127,232.15625,8.707476689
948,7.327990441,119,227.34375,8.321360389
949,6.989478479,119,229.375,5.527992677
950,7.036125554,126,132.34375,7.663088764
951,7.19487359,133,222.5,9.394574482
952,7.105780706,124,367.40625,7.771463201
953,7.120472185,131,276.3125,7.165939774
954,7.007670503,126,224.21875,9.696693118
955,6.976733514,130,125.625,7.502591197
956,6.973090818,123,81.40625,4.759093681
957,7.032124248,122,329.46875,7.959434458
958,6.976215116,131,274.6875,6.813555249
959,6.846981204,130,286.21875,11.40237894
960,6.986236894,124,101.5625,8.762477912
961,6.946173985,122,277.0625,10.90586445
962,6.849793808,121,183.15625,8.747929036
963,6.854413616,115,277.71875,8.877208347
964,6.773278752,117,185.28125,4.719265149
965,6.969493236,125,186.90625,8.203204392
966,6.991511038,125,193.03125,4.660424263
967,6.975540597,117,239.71875,13.28242971
968,6.771960824,124,128.5,5.023134262
969,6.713191911,120,88.5625,4.800546576
970,7.085925949,126,143.8125,7.061801191
971,6.906670937,131,273.4375,8.218107206
972,6.864891428,118,321.40625,8.04548198
973,6.824747766,126,224.6875,6.264881146
974,6.907397013,125,185.28125,7.815107188
975,7.031969577,127,234.625,7.310429266
976,7.026259292,130,231.40625,7.327408129
977,6.770049296,119,328.375,8.571416675
978,6.900666037,122,234.0625,7.542518331
979,6.819494116,125,324.375,9.007093441
980,7.091005597,123,182.5625,7.208756712
981,7.040835079,124,239.5625,13.0674534
982,6.896567012,126,83.875,5.066421838
983,6.935725735,116,88.75,7.420288367
984,6.791004641,118,372.34375,7.525857721
985,7.221527482,126,177.875,7.184489347
986,7.025604183,132,284.5,8.862140523
987,7.154419368,124,185.5625,8.837532343
988,7.095971382,123,257.4375,5.425913388
989,6.759677163,117,269.6875,7.284180772
990,6.807369413,117,325.5625,8.258868365
991,6.999729836,126,183.9375,6.807338491
992,7.01962896,126,213.375,7.599225197
993,7.078305426,124,227,9.712165367
994,7.023553146,123,227.5,8.56391682
995,6.825830296,126,274.84375,9.694420778
996,6.932485727,127,133.40625,6.644830705
997,7.0280332,129,187.90625,7.961584227
998,7.045652654,126,277.625,7.435172617
999,7.018663756,129,235,7.160250562
1000,6.834056017,120,271.375,8.755397184
1001,6.993629017,124,232.71875,7.173914884
1002,6.784919826,132,186.125,8.623746706
1003,7.068164751,126,222.9375,4.894681392
1004,6.986766581,128,234.75,7.319477872
1005,7.093353444,123,272.875,10.08080912
1006,7.045665524,124,271.5625,7.000708597
1007,6.804160142,118,275.53125,7.334284022
1008,6.819621453,128,134.21875,5.705521886
1009,6.961895389,124,192.5,8.719411138
1010,6.762184069,125,318,5.941424256
1011,7.02171096,128,380.5,7.898301499
1012,6.937552571,128,186.46875,5.73909912
1013,6.759012932,126,280.40625,7.032495597
1014,6.89577161,126,234.625,9.160795117
1015,6.990863557,118,326.09375,8.482804131
1016,7.011668207,122,182.125,5.329896281
1017,6.911035112,124,179.6875,7.991186107
1018,6.982502485,123,435.6875,8.419509841
1019,6.996659392,122,183.96875,8.323302819
1020,7.084093624,119,290.9375,8.654632982
1021,7.022860231,126,416.9375,10.49516058
1022,7.120073665,121,278.03125,8.011648299
1023,6.857085776,126,224.625,6.788500153
1024,6.927150529,122,278.4375,9.334760307
1025,7.13298697,122,231.375,7.028184
1026,7.006167232,128,324.46875,9.941245898
1027,6.943168591,129,176.78125,7.110608701
1028,6.948792938,128,188.96875,9.081652034
1029,7.031726501,128,368.6875,8.373138252
1030,7.003780593,122,183.3125,7.332034535
1031,6.945744156,123,227.0625,7.720698733
1032,7.051870167,123,142.21875,7.50236675
1033,7.007174636,125,135.4375,7.580532208
1034,7.005618152,123,328.875,12.50813654
1035,6.968526007,122,132.625,7.750335399
1036,6.911970717,127,266.78125,7.08302389
1037,7.064163383,121,229.09375,6.986109058
1038,7.212284741,128,270.3125,7.255424206
1039,7.104887274,124,230.25,8.36481566
1040,6.915708129,124,129.4375,8.842381309
1041,7.104020792,127,226.375,10.34802022
1042,7.092996978,126,275.875,7.316963222
1043,7.03102593,128,139.84375,5.309968271
1044,6.85353074,121,234.5,6.786231709
1045,6.971634702,127,91.125,5.105513029
1046,7.200135164,127,247.8125,7.08870388
1047,7.010102894,126,87.5,6.112304034
1048,6.967132234,122,131.4375,3.719568522
1049,6.830145376,129,422,13.22590969
1050,6.951618024,116,417.28125,8.7028569
1051,7.171127211,139,180.78125,7.201481875
1052,6.752803342,114,229.71875,7.916726185
1053,7.267350881,134,223.71875,7.080594184
1054,7.015119075,137,272.59375,7.571982495
1055,6.893493094,139,183.65625,7.141382292
1056,7.041452793,122,235.09375,9.173860949
1057,7.024558069,130,277.84375,8.431712444
1058,7.066962479,130,136.75,6.315523454
1059,7.048605664,131,232.09375,7.320900053
1060,6.845460372,118,135.46875,6.729320697
1061,6.85000842,118,365.34375,10.31279446
1062,7.064455991,135,202,8.728282819
1063,6.69836013,122,138.21875,9.366081678
1064,6.678565582,115,131.75,6.130338812
1065,6.899941537,113,133.03125,4.06670346
1066,6.639915504,118,142.125,7.100762337
1067,6.978404373,138,94.8125,8.939696357
1068,7.019870009,136,280.5,4.906300523
1069,7.111370284,130,235.28125,8.224893478
1070,7.042384194,128,232.4375,11.36517234
1071,7.215708362,126,232.46875,8.984792593
1072,7.23058119,126,143.46875,5.705982382
1073,7.048157409,138,240.75,9.669527127
1074,7.070192405,139,234.40625,9.069769923
1075,7.242709438,127,275.21875,5.405738244
1076,7.269752673,129,135.375,8.499329445
1077,7.181676144,127,177.90625,9.179641068
1078,6.788364978,122,177.4375,4.554966621
1079,7.246117661,130,279.3125,5.749527097
1080,7.180965867,133,326.875,7.410114428
1081,7.087481849,133,280.125,7.728000418
1082,7.231187869,133,275.1875,8.401601729
1083,6.688498482,115,181.0625,6.989857586
1084,6.653006762,121,275.84375,10.92595783
1085,6.532771371,115,131.28125,9.373467696
1086,6.931341139,128,325.21875,8.727138434
1087,7.302914896,130,180.78125,8.260689399
1088,6.585588634,122,272.59375,6.07427382
1089,6.684636687,122,186.25,6.156109742
1090,6.81171655,123,278.75,7.535836527
1091,6.853837448,122,90.96875,5.925657345
1092,7.173714735,131,224.21875,7.245118382
1093,6.881352631,118,316.71875,8.696905222
1094,6.651749336,118,179.40625,8.160875534
1095,6.680722385,114,274.3125,6.462230188
1096,6.571109042,116,225.78125,8.603217163
1097,7.006027405,117,173.34375,8.276412317
1098,6.598892208,116,228.8125,7.609063245
1099,6.629181316,116,271.28125,8.05078357
1100,6.768189254,120,220.15625,7.129350918
1101,6.604982558,114,170.625,5.916079288
1102,6.787866257,113,176.53125,7.178169241
1103,6.556473669,118,136.125,5.92886717
1104,6.760723043,112,232,7.572035163
1105,6.63203257,112,177.4375,5.606890997
1106,7.000070209,115,136.96875,5.900213959
1107,7.049351293,128,234.75,9.474840704
1108,6.659910678,115,186.5625,7.800450881
1109,6.991394401,119,230.21875,9.227921528
1110,6.819840668,120,425.96875,9.255265186
1111,6.548009488,113,243.71875,9.481418296
1112,6.389341262,115,189.5,10.00064069
1113,6.484485981,117,132,7.564765694
1114,6.717641733,117,230.5,8.868803624
1115,6.509464951,113,283.09375,10.30257402
1116,6.801428479,119,234.8125,7.636357268
1117,6.51172901,114,227.375,5.080395518
1118,6.528534243,113,219.5625,8.683546809
1119,6.753540034,124,229.34375,8.311916403
1120,6.539905259,110,276.28125,8.907952849
1121,6.625038956,110,279.09375,9.322618689
1122,6.942047807,120,224.25,7.546368038
1123,6.984728388,117,181.65625,6.654722545
1124,6.801186044,122,81.1875,2.28534866
1125,6.577407786,119,130.3125,6.807997743
1126,6.907245054,113,322.8125,8.257908767
1127,6.519043299,109,280.875,9.477087163
1128,6.790832187,116,233.5,8.708318787
1129,6.572273085,120,128.21875,6.14296908
1130,6.718600926,116,181.09375,7.856604292
1131,6.429547079,118,278.84375,8.36970679
1132,6.798575624,120,170.875,5.384327848
1133,6.871579799,119,135.15625,3.673017116
1134,6.617674037,116,227.8125,10.62212631
1135,6.625559318,114,275.84375,8.644333397
1136,6.633460592,117,227.34375,8.467442942
1137,6.977351269,120,222.71875,4.513301612
1138,6.759415389,120,187.15625,6.69609859
1139,6.46660068,117,182.125,8.646788466
1140,6.436212115,117,276.53125,7.760271475
1141,6.527548754,114,239.40625,9.163744314
1142,6.581823951,120,322.84375,11.98938693
1143,6.371429855,113,136.53125,7.662791551
1144,6.520875022,118,224.40625,7.853584812
1145,6.448902972,118,124.03125,5.223280225
1146,6.437049654,118,143.5,7.607714385
1147,6.489956247,112,318.09375,8.800035934
1148,6.590893374,116,219.625,5.134549181
1149,6.639726325,112,177.6875,4.553968206
1150,6.604100363,113,186.28125,9.729716584
1151,6.566610005,115,226.28125,10.55336502
1152,6.660690908,120,325.875,7.221997438
1153,6.4325178,116,214.9375,6.110742979
1154,6.423845967,113,85.75,5.538700274
1155,6.760987,116,136.75,6.630326679
1156,6.339247019,112,279.375,10.53952209
1157,6.554903255,113,231.4375,9.565978206
1158,6.652966621,113,94.1875,5.121057215
1159,6.638962221,114,194.875,9.101840074
1160,6.673526521,114,280.9375,7.526352387
1161,6.591181528,120,207.40625,9.049209139
1162,6.91711912,118,268.46875,6.86092705
1163,6.561448136,119,278.28125,7.888819726
1164,6.801685313,113,232.15625,7.872393984
1165,6.561925475,112,133.625,7.10060942
1166,6.317811322,111,227.34375,6.946165164
1167,6.490144977,113,277.65625,9.307371506
1168,6.415010353,114,324.1875,9.535104673
1169,6.695805471,118,142.96875,8.10262184
1170,6.625645511,116,234.84375,8.734984609
1171,6.554511315,116,368.5,13.84910204
1172,6.82037277,119,278.34375,11.8134902
1173,6.745744524,117,271.9375,7.067940723
1174,6.360877234,112,317.25,7.786963527
1175,6.350317955,116,132.3125,5.105860906
1176,6.5059737,122,186.96875,4.581504972
1177,6.463289016,112,177.40625,4.2735331
1178,6.306597499,114,183.9375,7.620880311
1179,6.859042193,116,228.875,7.648917765
1180,6.583911757,113,179.21875,6.911226825
1181,6.386257394,117,284.71875,9.301813908
1182,6.293568104,119,88.21875,7.713034683
1183,6.477051329,111,175.9375,8.355114838
1184,6.567218788,113,222.5625,7.881459932
1185,6.421748842,113,76.71875,5.448771576
1186,6.459938701,117,184,8.236144909
1187,6.510747791,115,320.25,12.20519558
1188,6.32111926,115,83.25,7.981476329
1189,6.451561209,115,138.625,5.145569816
1190,6.48951982,116,235.5,10.01557431
1191,6.435853688,114,228.6875,8.011873636
1192,6.487610234,111,277.75,8.890352079
1193,6.415811535,113,275.625,7.263106622
1194,6.399087945,112,135.3125,8.211208387
1195,6.487037407,113,321.40625,9.449754022
1196,6.346265585,116,122.125,6.961389996
1197,6.380357755,118,313.09375,6.426020962
1198,6.408752144,113,172.03125,6.489512938
1199,6.30563433,115,318.03125,7.125830207
1200,6.411590392,112,86.03125,2.954371403
1201,6.426808012,114,78.78125,3.64188275
1202,6.431047639,114,178.8125,6.25975931
1203,6.469338031,109,267.40625,6.522659913
1204,6.353387785,110,171.28125,5.68351127
1205,6.40891427,111,228.0625,9.047865871
1206,6.25122755,112,278.90625,9.049111538
1207,6.493225515,115,230.71875,8.377200641
1208,6.334368943,110,243,9.597669905
1209,6.572682339,109,233.78125,8.264234135
1210,6.315481071,112,237,7.258643303
1211,6.429272467,112,327.0625,8.201664727
1212,6.36096292,112,179.625,5.574702392
1213,6.348022408,112,141.0625,9.300788765
1214,6.350102729,115,281.9375,9.372531859
1215,6.427356866,110,232.40625,6.998919208
1216,6.258628623,115,137,6.259265301
1217,6.272774539,114,139.46875,6.306121079
1218,6.339914183,112,129.6875,4.006991704
1219,6.375829933,113,130.6875,4.702447315
1220,6.359015415,115,186.53125,8.248876092
1221,6.332692834,111,233.15625,8.772951568
1222,6.383048499,114,272.90625,8.361622785
1223,6.247859128,113,133.59375,4.800473156
1224,6.308511967,113,284.8125,8.996471511
1225,6.352383599,110,129.71875,4.408114475
1226,6.450161836,115,177.375,7.662799065
1227,6.336348415,114,182.78125,9.485730522
1228,6.440368218,114,230.78125,7.974294947
1229,6.280566857,113,136.90625,7.354001356
1230,6.442177216,113,81.9375,1.998920305
1231,6.350849235,114,136.3125,3.685824989
1232,6.499389393,111,325.40625,8.845241039
1233,6.497181202,115,82.59375,4.611013153
1234,6.386892177,108,143.53125,7.522248652
1235,6.289009931,111,276.4375,7.599195957
1236,6.441852045,107,317.34375,8.750900034
1237,6.373973457,110,271.09375,8.176771136
1238,6.361531358,113,176.21875,7.118752585
1239,6.355004153,113,228.34375,6.681707825
1240,6.180457226,115,177.59375,6.739874423
1241,6.388298693,113,173.53125,5.670684697
1242,6.480017628,113,183.75,7.986765771
1243,6.479075132,113,277.125,7.439275369
1244,6.296666119,111,171.84375,6.159142015
1245,6.251109986,114,177.1875,8.407339579
1246,6.370637946,117,135.03125,6.584023313
1247,6.297342524,112,126.71875,6.373763998
1248,6.314299918,113,457.78125,11.75658816
1249,6.167019552,114,173.3125,2.91813281
1250,6.452487209,115,79.90625,5.099595751
1251,6.385655444,115,172.8125,4.472679234
1252,6.265804079,108,178,5.372341956
1253,6.424217605,114,227.5625,6.748710171
1254,6.339468021,110,279.40625,7.170178876
1255,6.231078644,114,324.84375,9.054926091
1256,6.273273479,114,275.125,8.462656245
1257,6.305553615,113,227.15625,4.508153216
1258,6.342927995,111,187.4375,8.254770612
1259,6.394900798,112,88.34375,7.298818579
1260,6.252221562,109,186.21875,6.032145319
1261,6.293133724,108,229.71875,7.208938818
1262,6.423915393,111,278.3125,8.02098185
1263,6.204908934,115,181.0625,6.07018195
1264,6.172352636,112,232.28125,7.892165865
1265,6.260151196,108,179.59375,8.603511506
1266,6.472179258,107,271.34375,9.661165953
1267,6.425509428,111,176.71875,6.249711671
1268,6.399385265,113,139.15625,4.508966546
1269,6.333643552,108,145.53125,5.115866909
1270,6.187120631,111,324.75,7.009874142
1271,6.344169165,108,229.53125,5.904870476
1272,6.302058342,107,183.90625,9.497834021
1273,6.319067864,111,175.4375,6.642689753
1274,6.339045578,109,134.15625,6.894047971
1275,6.255927234,110,229.6875,7.329003347
1276,6.30445779,108,133.46875,6.931671813
1277,6.272741536,111,178.53125,5.659966282
1278,6.348506323,108,229.4375,7.349519683
1279,6.318738798,111,230.28125,8.545931858
1280,6.503871048,107,279.6875,7.957676917
1281,6.349401308,110,313.03125,7.133197573
1282,6.198107741,112,137.1875,5.769424034
1283,6.394461994,111,274.65625,7.383142371
1284,6.333062534,113,238.09375,8.596959247
1285,6.172171027,110,223.25,9.514403991
1286,6.266752015,112,177.15625,3.295702025
1287,6.304022545,108,371.21875,10.64782282
1288,6.223689816,113,225.9375,7.092398976
1289,6.326042473,109,232.71875,5.412078889
1290,6.389246811,109,283.5625,5.565825641
1291,6.308839481,110,320.1875,7.026580841
1292,6.281240323,112,80.65625,3.994162029
1293,6.329799367,111,177.59375,8.986818521
1294,6.356444332,108,133.125,7.481292527
1295,6.310587049,108,132.625,5.386605002
1296,6.46022881,110,133.09375,6.465876265
1297,6.304952108,113,223.0625,5.435405841
1298,6.332659163,109,125.78125,6.488913771
1299,6.216424137,109,92.5,7.534861314
1300,6.427450247,112,128.34375,4.958967947
1301,6.335427209,114,177.3125,6.852038518
1302,6.170506493,111,223.65625,6.703233667
1303,6.206547765,110,129.46875,4.628813345
1304,6.394411834,109,127.125,6.317471669
1305,6.292538478,109,126.78125,4.461659359
1306,6.070207794,113,190.0625,5.303583795
1307,6.432367586,111,181.59375,9.31558171
1308,6.230575845,114,94.8125,5.570573528
1309,6.198128543,111,184.375,4.179811425
1310,6.344419782,110,134.3125,7.590910505
1311,6.194043764,111,228.5,5.917494584
1312,6.363752601,109,230.40625,7.197071228
1313,6.383159365,110,139.59375,7.588843228
1314,6.219503803,110,224.0625,7.367601574
1315,6.200406684,109,85.625,7.085325638
1316,6.127843286,111,128.21875,5.798623448
1317,6.125403366,111,184.90625,8.699500179
1318,6.238374466,106,188.375,9.395378797
1319,6.342301136,112,190.09375,7.865215822
1320,6.26640028,111,323.3125,7.81438823
